titulo,ano,diretor,duracao,cor,generos,pais,classificacao,orcamento,receita,nota_imdb,likes_facebook,ator_1,ator_2,ator_3
Subconscious,2015,Georgia Hilton,122,Color,Action|Mystery|Thriller,USA,A partir de 18 anos,NA,NA,2.2,353,Mike Beckingham,Tim Abell,Tom Stedham
Diamond Ruff,2015,Alec Asten,82,Color,Action,USA,A partir de 18 anos,500000,NA,4.3,62,Luis Sanchez,Dennis L.A. White,Fredro Starr
Rotor DR1,2015,Chad Kapper,98,Color,Family|Sci-Fi,USA,Outros,350000,NA,3.4,240,Tom E. Nicholson,Natalie Welch,Christian Kapper
The Looking Glass,2015,John D. Hancock,110,Color,Drama|Music,USA,Outros,NA,1711,6.6,175,Trish Basinger,Elizabeth Stenholt,Mary Norwood
Teeth and Blood,2015,Al Franklin,96,Color,Horror,USA,Outros,300000,NA,4.3,85,Marshal Hilton,Steffinnie Phrommany,Clint Jung
Western Religion,2015,James O'Brien,105,Color,Adventure|Drama|Fantasy|Thriller|Western,USA,Outros,250000,NA,4,244,Mark Fantasia,Vivian Lamolli,Greg Jackson
Shooting the Warwicks,2015,Adam Rifkin,95,Color,Comedy|Drama,USA,Outros,250000,NA,6.2,47,Marri Savinar,Adam Rifkin,Bethany Blakey
Heroes of Dirt,2015,Eric Bugbee,98,Color,Action|Drama|Sport,USA,A partir de 13 anos,NA,NA,7.1,197,Joel Moody,Bill Allen,Lia Tucker
Antarctic Edge: 70° South,2015,Dena Seidel,72,Color,Adventure|Documentary,USA,Outros,150000,4914,7,215,Naderev Sano,Hugh Ducklow,Mike Brett
Romantic Schemer,2015,Valentine,NA,Color,Romance,USA,A partir de 13 anos,125000,NA,5.1,0,Diane Sorrentino,Valentine,NA
The Gallows,2015,Travis Cluff,81,Color,Horror|Thriller,USA,A partir de 18 anos,100000,22757819,4.2,0,Pfeifer Brown,Cassidy Gifford,Reese Mishler
Queen Crab,2015,Brett Piper,80,Color,Action|Sci-Fi|Thriller,USA,Outros,75000,NA,4.5,34,Michelle Simone Miller,Steve Diasparra,A.J. DeLucia
Counting,2015,Jem Cohen,111,Color,Documentary,USA,Outros,50000,NA,6,5,NA,NA,NA
Dutch Kills,2015,Joseph Mazzella,90,Color,Crime|Drama|Thriller,USA,Outros,25000,NA,4.8,33,Tjasa Ferme,Mikaal Bates,Damon Owlia
Exeter,2015,Marcus Nispel,91,Color,Horror|Mystery|Thriller,USA,A partir de 18 anos,NA,NA,4.6,0,Ashley Tramonte,Brittany Curran,Lindsay MacDonald
